Accuracy,Balanced_Accuracy,Precision,Recall_DR,Specificity,F1,F2,AUROC,AUPRC,MCC,Cohen_Kappa,FPR_FAR,FNR_MissRate,NPV,Brier,ECE,TP,TN,FP,FN,Threshold,Collapsed_All_Attack,Collapsed_All_Normal,Dataset,Configuration,Seed,Checkpoint
0.9770178749861219,0.695139911634757,1.0,0.390279823269514,1.0,0.5614406779661016,0.44448171754444815,0.5850049785628689,0.4485097628439389,0.6173948864323666,0.5519590881439171,0.0,0.6097201767304861,0.9766747422389994,0.09316057391171993,0.11221644491758964,530,34670,0,828,0.9999886751174927,False,False,SWaT,Full,42,SWaT_DT_RAVLA_seed42.pt
0.9756300655046075,0.6767304860088366,1.0,0.35346097201767307,1.0,0.5223068552774756,0.4059539918809202,0.6007954974591063,0.4620175323063098,0.5871378372978998,0.5127135181791843,0.0,0.646539027982327,0.9753010014628108,0.12179024678961385,0.16806813667140408,480,34670,0,878,0.999880313873291,False,False,SWaT,Full,52,SWaT_DT_RAVLA_seed52.pt
0.977128899744643,0.6966126656848306,1.0,0.39322533136966126,1.0,0.5644820295983086,0.44753603754609456,0.6591591432454028,0.47548880343114636,0.6197552178706792,0.5550140784708217,0.0,0.6067746686303387,0.976784808700062,0.16073397948282644,0.23425315307767144,534,34670,0,824,0.9996205568313599,False,False,SWaT,Full,62,SWaT_DT_RAVLA_seed62.pt
0.9758521150216498,0.6796759941089838,1.0,0.3593519882179676,1.0,0.5287107258938245,0.41216216216216217,0.5558811397850467,0.4489261237066924,0.5920770605938044,0.5191275911183224,0.0,0.6406480117820325,0.9755205402363534,0.194466322479343,0.2657198618965693,488,34670,0,870,0.9992736120224,False,False,SWaT,Full,72,SWaT_DT_RAVLA_seed72.pt
0.9758521150216498,0.6796759941089838,1.0,0.3593519882179676,1.0,0.5287107258938245,0.41216216216216217,0.6074211384172163,0.4829451947845773,0.5920770605938044,0.5191275911183224,0.0,0.6406480117820325,0.9755205402363534,0.08723352826941247,0.12757700272168,488,34670,0,870,0.9997255804538727,False,False,SWaT,Full,82,SWaT_DT_RAVLA_seed82.pt
